duration,audio,sampling_rate,text,normalized_text,speaker
0,./archive/bible/audio_9_5_segment_ch19.mp3.wav,44100,وفوق التابوت كاينين جوج د الملايكة من الكروبيم كيرمزو للحضور ديال الله وبضل جناوحهم كيغطيو الغطا ديال التابوت ولكن دابا ماشي هادا هو الوقت فاش غنفسر هاد الامور بالتدقيق.,وفوق التابوت كاينين جوج د الملايكة من الكروبيم كيرمزو للحضور ديال الله وبضل جناوحهم كيغطيو الغطا ديال التابوت ولكن دابا ماشي هادا هو الوقت فاش غنفسر هاد الامور بالتدقيق,2
0,./archive/bible/audio_9_6_segment_ch19.mp3.wav,44100,هاد الامور كانت مرتبة بهاد الشكل وكانو رجال الدين كيدخلو كل نهار للموضع اللول باش يديرو خدمتهم.,هاد الامور كانت مرتبة بهاد الشكل وكانو رجال الدين كيدخلو كل نهار للموضع اللول باش يديرو خدمتهم,2
0,./archive/bible/audio_9_8_segment_ch19.mp3.wav,44100,وبهادشي كيبين الروح القدس بلي الطريق اللي كتدي للموضع المقدس بزاف مازال ما تحلات حيت الخيمة اللي فالارض باقية كاينة.,وبهادشي كيبين الروح القدس بلي الطريق اللي كتدي للموضع المقدس بزاف مازال ما تحلات حيت الخيمة اللي فالارض باقية كاينة,2
0,./archive/bible/audio_9_10_segment_ch19.mp3.wav,44100,حيت هم غير فرايض ديال الدات مبنيين على الماكلة والمشروبات والعادات الكتيرة ديال الغسيل وݣاع هاد الامور كانت مفروضة حتى للوقت اللي غيبدل فيه الله كلشي.,حيت هم غير فرايض ديال الدات مبنيين على الماكلة والمشروبات والعادات الكتيرة ديال الغسيل وگاع هاد الامور كانت مفروضة حتى للوقت اللي غيبدل فيه الله كلشي,2
0,./archive/bible/audio_9_11_segment_ch19.mp3.wav,44100,ولكن المسيح جا بحال رئيس رجال الدين باش يعطينا البركات اللي كانو موجودين من قبل ودخل لواحد الخيمة مكمولة وكبيرة ما صايبوهاش الناس وما محسوباش على هاد الدنيا.,ولكن المسيح جا بحال رئيس رجال الدين باش يعطينا البركات اللي كانو موجودين من قبل ودخل لواحد الخيمة مكمولة وكبيرة ما صايبوهاش الناس وما محسوباش على هاد الدنيا,2
0,./archive/bible/audio_9_12_segment_ch19.mp3.wav,44100,راه دخل مرة وحدة للموضع المقدس بزاف وما قدم لا دم العتارس ولا دم العجول ولكن قدم الدم ديالو وبيه عطانا الفداء الدايم.,راه دخل مرة وحدة للموضع المقدس بزاف وما قدم لا دم العتارس ولا دم العجول ولكن قدم الدم ديالو وبيه عطانا الفداء الدايم,2
0,./archive/bible/audio_9_13_segment_ch19.mp3.wav,44100,حيت الا كان دم العتارس والتيران ورماد العجلة المحروقة كيترش على الناس المنجوسين باش يقدسهم ويرد الدات ديالهم طاهرة.,حيت الا كان دم العتارس والتيران ورماد العجلة المحروقة كيترش على الناس المنجوسين باش يقدسهم ويرد الدات ديالهم طاهرة,2
0,./archive/bible/audio_9_14_segment_ch19.mp3.wav,44100,ايوا راه دم المسيح اللي قدم حياتو لله بالروح الدايم بلا ما يكون فيه حتى عيب حسن بزاف والدم ديالو غادي ينقي ضميرنا من الاعمال اللي كتدي للموت باش نعبدو الله الحي.,ايوا راه دم المسيح اللي قدم حياتو لله بالروح الدايم بلا ما يكون فيه حتى عيب حسن بزاف والدم ديالو غادي ينقي ضميرنا من الاعمال اللي كتدي للموت باش نعبدو الله الحي,2
0,./archive/bible/audio_9_15_segment_ch19.mp3.wav,44100,هادشي علاش المسيح هو الوسيط ديال العهد الجديد حيت مات باش يفدي الناس من الدنوب اللي داروهم فالعهد اللول وباش هادوك اللي ختارهم الله ياخدو الورت الدايم اللي واعدهم بيه الله.,هادشي علاش المسيح هو الوسيط ديال العهد الجديد حيت مات باش يفدي الناس من الدنوب اللي داروهم فالعهد اللول وباش هادوك اللي ختارهم الله ياخدو الورت الدايم اللي واعدهم بيه الله,2
0,./archive/bible/audio_9_16_segment_ch19.mp3.wav,44100,حيت فين ما كانت شي وصية خاص يبان بلي مولاها ميت.,حيت فين ما كانت شي وصية خاص يبان بلي مولاها ميت,2
0,./archive/bible/audio_9_17_segment_ch19.mp3.wav,44100,حيت الوصية كتكون صالحة غير الا مات مولاها علاحقاش الا كان باقي فالحياة راها ما صالحاش.,حيت الوصية كتكون صالحة غير الا مات مولاها علاحقاش الا كان باقي فالحياة راها ما صالحاش,2
0,./archive/bible/audio_9_20_segment_ch19.mp3.wav,44100,وݣال هادا هو دم العهد اللي وصاكم بيه الله.,وگال هادا هو دم العهد اللي وصاكم بيه الله,2
0,./archive/bible/audio_9_21_segment_ch19.mp3.wav,44100,ومن بعد رش الدم حتى على الخيمة وعلى ݣاع الماعن ديال العبادة.,ومن بعد رش الدم حتى على الخيمة وعلى گاع الماعن ديال العبادة,2
0,./archive/bible/audio_9_22_segment_ch19.mp3.wav,44100,وعلى حساب الشرع كل حاجة تقريبا كتنقى بالدم وبلا ما يسيل الدم ما كيتغفروش الدنوب.,وعلى حساب الشرع كل حاجة تقريبا كتنقى بالدم وبلا ما يسيل الدم ما كيتغفروش الدنوب,2
0,./archive/bible/audio_9_23_segment_ch19.mp3.wav,44100,ايوا الا كانت الامور اللي كترمز للامور اللي فالسماوات كتحتاج تتنقى بهاد الشكل راه الامور اللي فالسما خاصها تنقى بدبايح حسن من هادو.,ايوا الا كانت الامور اللي كترمز للامور اللي فالسماوات كتحتاج تتنقى بهاد الشكل راه الامور اللي فالسما خاصها تنقى بدبايح حسن من هادو,2
0,./archive/bible/audio_9_24_segment_ch19.mp3.wav,44100,حيت المسيح ما دخلش للموضع المقدس بزاف اللي صايبوه الناس واللي كيشبه للموضع الحقيقي ولكن راه دخل للسما نيت وهو دابا واقف قدام الله على ودنا.,حيت المسيح ما دخلش للموضع المقدس بزاف اللي صايبوه الناس واللي كيشبه للموضع الحقيقي ولكن راه دخل للسما نيت وهو دابا واقف قدام الله على ودنا,2
0,./archive/bible/audio_9_25_segment_ch19.mp3.wav,44100,وما دخلش باش يقدم راسو بزاف د المرات كما كيدخل رئيس رجال الدين كل عام للموضع المقدس بزاف وكيدي معاه الدم ديال الدبيحة.,وما دخلش باش يقدم راسو بزاف د المرات كما كيدخل رئيس رجال الدين كل عام للموضع المقدس بزاف وكيدي معاه الدم ديال الدبيحة,2
0,./archive/bible/audio_9_27_segment_ch19.mp3.wav,44100,وكيف كيموتو الناس مرة وحدة ومن بعد غيجي يوم الحساب.,وكيف كيموتو الناس مرة وحدة ومن بعد غيجي يوم الحساب,2
0,./archive/bible/audio_10_2_segment_ch19.mp3.wav,44100,وكون كانو الدنوب كيتغفرو بالدبايح كون ما بقاوش الناس كيقدموهم علاحقاش ولاو طاهرين فمرة وكون ما بقاوش كيحسو بالدنوب فضميرهم.,وكون كانو الدنوب كيتغفرو بالدبايح كون ما بقاوش الناس كيقدموهم علاحقاش ولاو طاهرين فمرة وكون ما بقاوش كيحسو بالدنوب فضميرهم,2
0,./archive/bible/audio_10_3_segment_ch19.mp3.wav,44100,ولكن بهاد الدبايح اللي كيتقدمو كل عام كانو الناس غير كيتفكرو دنوبهم.,ولكن بهاد الدبايح اللي كيتقدمو كل عام كانو الناس غير كيتفكرو دنوبهم,2
0,./archive/bible/audio_10_4_segment_ch19.mp3.wav,44100,حيت ما يمكنش للدم ديال التيران والعتارس يمحي الدنوب.,حيت ما يمكنش للدم ديال التيران والعتارس يمحي الدنوب,2
0,./archive/bible/audio_10_5_segment_ch19.mp3.wav,44100,على هادشي ݣال المسيح ملي كان جاي للدنيا نت ما بغيتي لا دبيحة ولا تقدمة ولكن عطيتيني دات ديال بنادم.,على هادشي گال المسيح ملي كان جاي للدنيا نت ما بغيتي لا دبيحة ولا تقدمة ولكن عطيتيني دات ديال بنادم,2
0,./archive/bible/audio_10_6_segment_ch19.mp3.wav,44100,حيت ما كتفرحش بالدبايح اللي كتحرق وبالدبايح اللي كتقدم على ود الدنوب.,حيت ما كتفرحش بالدبايح اللي كتحرق وبالدبايح اللي كتقدم على ود الدنوب,2
0,./archive/bible/audio_10_8_segment_ch19.mp3.wav,44100,راه المسيح ݣال فاللول نت ما كتقبلش وما كتفرحش بالدبايح والتقدمات وبالدبايح اللي كتحرق والدبايح اللي كتقدم على ود الدنوب واخا كانو الناس كيقدموها على حساب الشرع.,راه المسيح گال فاللول نت ما كتقبلش وما كتفرحش بالدبايح والتقدمات وبالدبايح اللي كتحرق والدبايح اللي كتقدم على ود الدنوب واخا كانو الناس كيقدموها على حساب الشرع,2
0,./archive/bible/audio_10_9_segment_ch19.mp3.wav,44100,وزاد ݣال هاني جيت باش ندير مرادك يا الله وبهاد الكلام لغى الدبايح اللولين وبدلهم بالدبيحة التانية.,وزاد گال هاني جيت باش ندير مرادك يا الله وبهاد الكلام لغى الدبايح اللولين وبدلهم بالدبيحة التانية,2
0,./archive/bible/audio_10_10_segment_ch19.mp3.wav,44100,وعلى حساب مراد الله قدم يسوع المسيح الدات ديالو دبيحة على ودنا مرة وحدة وهكا ولينا مقدسين.,وعلى حساب مراد الله قدم يسوع المسيح الدات ديالو دبيحة على ودنا مرة وحدة وهكا ولينا مقدسين,2
0,./archive/bible/audio_10_11_segment_ch19.mp3.wav,44100,كل نهار كان كل واحد من رجال الدين كيدير خدمتو وكيقدم نفس الدبايح لله بزاف د المرات وعمر هاد الدبايح ما قدرو يمحيو الدنوب.,كل نهار كان كل واحد من رجال الدين كيدير خدمتو وكيقدم نفس الدبايح لله بزاف د المرات وعمر هاد الدبايح ما قدرو يمحيو الدنوب,2
0,./archive/bible/audio_10_12_segment_ch19.mp3.wav,44100,ولكن المسيح من بعدما قدم دبيحة وحدة لله على ود دنوبنا ݣلس على ليمن ديال الله على الدوام.,ولكن المسيح من بعدما قدم دبيحة وحدة لله على ود دنوبنا گلس على ليمن ديال الله على الدوام,2
0,./archive/bible/audio_10_13_segment_ch19.mp3.wav,44100,ودابا كيتسنى يدير الله عديانو تحت رجليه.,ودابا كيتسنى يدير الله عديانو تحت رجليه,2
0,./archive/bible/audio_10_14_segment_ch19.mp3.wav,44100,حيت بدبيحة وحدة رد هادوك اللي قدسهم الله مكمولين على الدوام.,حيت بدبيحة وحدة رد هادوك اللي قدسهم الله مكمولين على الدوام,2
0,./archive/bible/audio_10_15_segment_ch19.mp3.wav,44100,وحتى الروح القدس كيشهد لينا على هاد الامور حيت ݣال من قبل.,وحتى الروح القدس كيشهد لينا على هاد الامور حيت گال من قبل,2
0,./archive/bible/audio_10_16_segment_ch19.mp3.wav,44100,هادا هو العهد اللي غندير معاهم من بعد هاد ليام كيݣول الرب راه غندير الشرع ديالي فقلوبهم وغنكتبو فعقولهم.,هادا هو العهد اللي غندير معاهم من بعد هاد ليام كيگول الرب راه غندير الشرع ديالي فقلوبهم وغنكتبو فعقولهم,2
0,./archive/bible/audio_10_17_segment_ch19.mp3.wav,44100,وعمرني ما غنعاود نتفكر دنوبهم والاتم ديالهم.,وعمرني ما غنعاود نتفكر دنوبهم والاتم ديالهم,2
0,./archive/bible/audio_10_18_segment_ch19.mp3.wav,44100,على هادشي ملي كيتغفرو الدنوب راه ما كنحتاجوش لتقدمة خرى على ودهم.,على هادشي ملي كيتغفرو الدنوب راه ما كنحتاجوش لتقدمة خرى على ودهم,2
0,./archive/bible/audio_10_19_segment_ch19.mp3.wav,44100,وهادشي علاش ا الخوت عندنا التقة بلي نقدرو ندخلو للموضع المقدس بزاف بالدم ديال يسوع.,وهادشي علاش ا الخوت عندنا التقة بلي نقدرو ندخلو للموضع المقدس بزاف بالدم ديال يسوع,2
0,./archive/bible/audio_10_20_segment_ch19.mp3.wav,44100,راه حل لينا طريق حية وجديدة ملي تشرݣات الخامية ديال الموضع المقدس اللي هي الدات ديالو.,راه حل لينا طريق حية وجديدة ملي تشرگات الخامية ديال الموضع المقدس اللي هي الدات ديالو,2
0,./archive/bible/audio_10_21_segment_ch19.mp3.wav,44100,وراه عندنا رئيس رجال الدين هو اللي مسؤول على بيت الله.,وراه عندنا رئيس رجال الدين هو اللي مسؤول على بيت الله,2
0,./archive/bible/audio_10_22_segment_ch19.mp3.wav,44100,عليها خاصنا نجيو قدام الله بقلب صادق وبالتقة الكاملة بالايمان وقلبنا نقي من افكار الشر وداتنا مغسولة بالما النقي.,عليها خاصنا نجيو قدام الله بقلب صادق وبالتقة الكاملة بالايمان وقلبنا نقي من افكار الشر وداتنا مغسولة بالما النقي,2
0,./archive/bible/audio_10_23_segment_ch19.mp3.wav,44100,وخاصنا نتبتو فالرجا اللي كنعترفو بيه حيت الله امين فداكشي اللي كيوعد بيه.,وخاصنا نتبتو فالرجا اللي كنعترفو بيه حيت الله امين فداكشي اللي كيوعد بيه,2
0,./archive/bible/audio_10_24_segment_ch19.mp3.wav,44100,وخاصنا نردو البال لبعضياتنا باش نتشجعو على المحبة والاعمال المزيانة.,وخاصنا نردو البال لبعضياتنا باش نتشجعو على المحبة والاعمال المزيانة,2
0,./archive/bible/audio_10_25_segment_ch19.mp3.wav,44100,وما نغيبوش على الاجتماعات ديالنا كيف ولفو شي وحدين يديرو ولكن خاصنا نشجعو بعضياتنا بزاف وبالخصوص ونتم كتشوفو باللي يوم الرب غادي وكيقرب.,وما نغيبوش على الاجتماعات ديالنا كيف ولفو شي وحدين يديرو ولكن خاصنا نشجعو بعضياتنا بزاف وبالخصوص ونتم كتشوفو باللي يوم الرب غادي وكيقرب,2
0,./archive/bible/audio_10_26_segment_ch19.mp3.wav,44100,حيت الا دنبنا بخاطرنا بعدما عرفنا الحق راه ما بقات حتى دبيحة اللي غتغفر الدنوب.,حيت الا دنبنا بخاطرنا بعدما عرفنا الحق راه ما بقات حتى دبيحة اللي غتغفر الدنوب,2
0,./archive/bible/audio_10_27_segment_ch19.mp3.wav,44100,وما بقى لينا غير نتسناو بالخوف يوم الحساب والعافية القوية اللي غتحرق عديان الله.,وما بقى لينا غير نتسناو بالخوف يوم الحساب والعافية القوية اللي غتحرق عديان الله,2
0,./archive/bible/audio_10_29_segment_ch19.mp3.wav,44100,ايوا شحال كتضنو غيتعاقب هاداك اللي كيحتقر ولد الله وكيحسب الدم ديال العهد اللي قدسو منجوس وكيسب روح النعمة.,ايوا شحال كتضنو غيتعاقب هاداك اللي كيحتقر ولد الله وكيحسب الدم ديال العهد اللي قدسو منجوس وكيسب روح النعمة,2
0,./archive/bible/audio_10_30_segment_ch19.mp3.wav,44100,راه حنا كنعرفو شكون اللي ݣال انا اللي كنتقم وكنجازي كل واحد وكيݣول عاوتاني الرب غيحاكم الشعب ديالو.,راه حنا كنعرفو شكون اللي گال انا اللي كنتقم وكنجازي كل واحد وكيگول عاوتاني الرب غيحاكم الشعب ديالو,2
0,./archive/bible/audio_10_31_segment_ch19.mp3.wav,44100,يا ويل هاداك اللي غيطيح بين يدين الله الحي.,يا ويل هاداك اللي غيطيح بين يدين الله الحي,2
0,./archive/bible/audio_10_32_segment_ch19.mp3.wav,44100,ولكن تفكرو ليام اللي فاتت راه فديك ليام من بعدما نور عليكم الله كافحتو وصبرتو بزاف على العداب.,ولكن تفكرو ليام اللي فاتت راه فديك ليام من بعدما نور عليكم الله كافحتو وصبرتو بزاف على العداب,2
0,./archive/bible/audio_10_33_segment_ch19.mp3.wav,44100,من جهة راه شي وحدين سبوكم وتعداو عليكم ومن جهة خرى وليتو مشاركين مع هادوك اللي تعداو عليهم بحالكم.,من جهة راه شي وحدين سبوكم وتعداو عليكم ومن جهة خرى وليتو مشاركين مع هادوك اللي تعداو عليهم بحالكم,2
0,./archive/bible/audio_10_34_segment_ch19.mp3.wav,44100,راكم شاركتو المسجونين فعدابهم وملي تخاد منكم كل ما كتملكو صبرتو ونتم فرحانين حيت كنتو عارفين بلي كتملكو اللي هو حسن ودايم.,راكم شاركتو المسجونين فعدابهم وملي تخاد منكم كل ما كتملكو صبرتو ونتم فرحانين حيت كنتو عارفين بلي كتملكو اللي هو حسن ودايم,2
0,./archive/bible/audio_10_35_segment_ch19.mp3.wav,44100,ايوا ما تضيعوش التقة ديالكم راكم غتاخدو عليها اجر كبير.,ايوا ما تضيعوش التقة ديالكم راكم غتاخدو عليها اجر كبير,2
0,./archive/bible/audio_10_36_segment_ch19.mp3.wav,44100,حيت نتم محتاجين للصبر باش ملي تديرو مراد الله غادي تاخدو داكشي اللي واعدكم بيه.,حيت نتم محتاجين للصبر باش ملي تديرو مراد الله غادي تاخدو داكشي اللي واعدكم بيه,2
0,./archive/bible/audio_10_37_segment_ch19.mp3.wav,44100,وكما مكتوب فكتاب الله من بعد وقت قليل بزاف غيجي هاداك اللي جاي وما غاديش يتعطل.,وكما مكتوب فكتاب الله من بعد وقت قليل بزاف غيجي هاداك اللي جاي وما غاديش يتعطل,2
0,./archive/bible/audio_10_38_segment_ch19.mp3.wav,44100,راه بنادم اللي متاقي الله بالايمان غيعيش ولكن الا رجع على ايمانو ما غنفرحش بيه.,راه بنادم اللي متاقي الله بالايمان غيعيش ولكن الا رجع على ايمانو ما غنفرحش بيه,2
0,./archive/bible/audio_10_39_segment_ch19.mp3.wav,44100,اما حنا راه ماشي من هادوك اللي رجعو على الايمان وتهلكو ولكن من هادوك اللي عندهم الايمان باش يحافضو على نفوسهم.,اما حنا راه ماشي من هادوك اللي رجعو على الايمان وتهلكو ولكن من هادوك اللي عندهم الايمان باش يحافضو على نفوسهم,2
0,./archive/bible/audio_11_2_segment_ch19.mp3.wav,44100,راه بسباب هادشي رضى الله على الناس ديال زمان.,راه بسباب هادشي رضى الله على الناس ديال زمان,2
0,./archive/bible/audio_11_3_segment_ch19.mp3.wav,44100,بالايمان كنعرفو بلي الله خلق الدنيا بكلمة منو وهكا راه الامور اللي كنشوفوها جات من الامور اللي ما كنشوفوهاش.,بالايمان كنعرفو بلي الله خلق الدنيا بكلمة منو وهكا راه الامور اللي كنشوفوها جات من الامور اللي ما كنشوفوهاش,2
0,./archive/bible/audio_11_4_segment_ch19.mp3.wav,44100,بالايمان قدم هابيل لله دبيحة حسن من الهدية ديال قايين وبالايمان قبل الله التقدمة ديالو وشهد ليه بلي هو متاقي الله وبالايمان ديالو واخا مات راه هو باقي كيتكلم.,بالايمان قدم هابيل لله دبيحة حسن من الهدية ديال قايين وبالايمان قبل الله التقدمة ديالو وشهد ليه بلي هو متاقي الله وبالايمان ديالو واخا مات راه هو باقي كيتكلم,2
0,./archive/bible/audio_11_5_segment_ch19.mp3.wav,44100,بالايمان ترفع اخنوخ للسما بلا ما يموت وما بقاش على الارض علاحقاش الله رفعو لعندو وقبل ما يترفع للسما تشهد ليه بلي هو مرضي عند الله.,بالايمان ترفع اخنوخ للسما بلا ما يموت وما بقاش على الارض علاحقاش الله رفعو لعندو وقبل ما يترفع للسما تشهد ليه بلي هو مرضي عند الله,2
0,./archive/bible/audio_11_6_segment_ch19.mp3.wav,44100,وبلا ايمان ما يمكنش نرضيو الله حيت اللي بغا يجي لعندو خاصو يامن بلي هو كاين وكيجازي الناس اللي كيطلبوه.,وبلا ايمان ما يمكنش نرضيو الله حيت اللي بغا يجي لعندو خاصو يامن بلي هو كاين وكيجازي الناس اللي كيطلبوه,2
0,./archive/bible/audio_11_7_segment_ch19.mp3.wav,44100,بالايمان دار نوح بكلام الله ملي نبهو على الامور اللي غتوقع وما كتشافش وبنى السفينة باش ينجي عائلتو وبهادشي حكم على الدنيا وورت التقوى اللي كتعطى على حساب الايمان.,بالايمان دار نوح بكلام الله ملي نبهو على الامور اللي غتوقع وما كتشافش وبنى السفينة باش ينجي عائلتو وبهادشي حكم على الدنيا وورت التقوى اللي كتعطى على حساب الايمان,2
0,./archive/bible/audio_11_8_segment_ch19.mp3.wav,44100,بالايمان سمع ابراهيم لله ملي عيط عليه وطاع وخرج للارض اللي واعدو باش يورتها خرج بلا ما يعرف فين غيمشي.,بالايمان سمع ابراهيم لله ملي عيط عليه وطاع وخرج للارض اللي واعدو باش يورتها خرج بلا ما يعرف فين غيمشي,2
0,./archive/bible/audio_11_9_segment_ch19.mp3.wav,44100,بالايمان تغرب فالارض اللي واعدو بيها الله وسكن فالخيام مع اسحاق ويعقوب اللي وارتين معاه نفس الوعد.,بالايمان تغرب فالارض اللي واعدو بيها الله وسكن فالخيام مع اسحاق ويعقوب اللي وارتين معاه نفس الوعد,2
0,./archive/bible/audio_11_10_segment_ch19.mp3.wav,44100,حيت كان ابراهيم كيتسنى المدينة اللي عندها الساس واللي الله خطط ليها وبناها.,حيت كان ابراهيم كيتسنى المدينة اللي عندها الساس واللي الله خطط ليها وبناها,2
0,./archive/bible/audio_11_11_segment_ch19.mp3.wav,44100,بالايمان سارة حتى هي عطاها الله القدرة باش تولد واخا كبرات فالعمر حيت امنات بلي الله امين وكيدير داكشي اللي كيوعد بيه.,بالايمان سارة حتى هي عطاها الله القدرة باش تولد واخا كبرات فالعمر حيت امنات بلي الله امين وكيدير داكشي اللي كيوعد بيه,2
0,./archive/bible/audio_11_12_segment_ch19.mp3.wav,44100,على داكشي تولد من راجل واحد اللي هو ابراهيم واللي كان قريب يموت شعب بحال نجوم السما فالكترة ديالو وبحال الرملة د البحر اللي ما يمكنش تحسب.,على داكشي تولد من راجل واحد اللي هو ابراهيم واللي كان قريب يموت شعب بحال نجوم السما فالكترة ديالو وبحال الرملة د البحر اللي ما يمكنش تحسب,2
0,./archive/bible/audio_11_13_segment_ch19.mp3.wav,44100,فالايمان ماتو هاد الناس كلهم بلا ما ياخدو داكشي اللي واعدهم بيه الله ولكن من بعيد شافو هاد الامور وفرحو بيها وعترفو بلي هم برانيين وضياف فهاد الارض.,فالايمان ماتو هاد الناس كلهم بلا ما ياخدو داكشي اللي واعدهم بيه الله ولكن من بعيد شافو هاد الامور وفرحو بيها وعترفو بلي هم برانيين وضياف فهاد الارض,2
0,./archive/bible/audio_11_14_segment_ch19.mp3.wav,44100,حيت اللي كيݣولو بحال هاد الكلام كيبينو بلي راهم كيقلبو على ارض غتكون هي بلادهم.,حيت اللي كيگولو بحال هاد الكلام كيبينو بلي راهم كيقلبو على ارض غتكون هي بلادهم,2
0,./archive/bible/audio_11_15_segment_ch19.mp3.wav,44100,وكون فكرو فالبلاد اللي خرجو منها كون كانت عندهم الوجبة باش يرجعو ليها.,وكون فكرو فالبلاد اللي خرجو منها كون كانت عندهم الوجبة باش يرجعو ليها,2
0,./archive/bible/audio_11_16_segment_ch19.mp3.wav,44100,ولكن هم كانو كيترجاو بلاد حسن البلاد اللي كاينة فالسما هادشي علاش ما حشمش الله باش يتسمى الالاه ديالهم حيت وجد ليهم واحد المدينة.,ولكن هم كانو كيترجاو بلاد حسن البلاد اللي كاينة فالسما هادشي علاش ما حشمش الله باش يتسمى الالاه ديالهم حيت وجد ليهم واحد المدينة,2
0,./archive/bible/audio_11_17_segment_ch19.mp3.wav,44100,بالايمان قدم ابراهيم ولدو اسحاق دبيحة ملي جربو الله هاداك اللي قبل الوعد ديال الله قدم ولدو الوحيد.,بالايمان قدم ابراهيم ولدو اسحاق دبيحة ملي جربو الله هاداك اللي قبل الوعد ديال الله قدم ولدو الوحيد,2
0,./archive/bible/audio_11_18_segment_ch19.mp3.wav,44100,واخا ݣال ليه الله راه باسحاق غتكون عندك التريكة.,واخا گال ليه الله راه باسحاق غتكون عندك التريكة,2
0,./archive/bible/audio_11_19_segment_ch19.mp3.wav,44100,وامن ابراهيم بلي الله قادر يبعت الموتى وهكا رجع ليه الله ولدو اسحاق بحال الا بعتو من الموت.,وامن ابراهيم بلي الله قادر يبعت الموتى وهكا رجع ليه الله ولدو اسحاق بحال الا بعتو من الموت,2
0,./archive/bible/audio_11_20_segment_ch19.mp3.wav,44100,بالايمان بارك اسحاق يعقوب وعيسو من جهة المستقبل ديالهم.,بالايمان بارك اسحاق يعقوب وعيسو من جهة المستقبل ديالهم,2
0,./archive/bible/audio_11_21_segment_ch19.mp3.wav,44100,بالايمان ملي قرب يعقوب يموت بارك ولاد يوسف بجوج وسجد لله وهو متكي على عكازو.,بالايمان ملي قرب يعقوب يموت بارك ولاد يوسف بجوج وسجد لله وهو متكي على عكازو,2
0,./archive/bible/audio_11_23_segment_ch19.mp3.wav,44100,بالايمان بعدما تولد موسى خباوه والديه مدة تلت شهور حيت شافو بلي هو ولد زوين وما خافوش من الامر ديال الملك.,بالايمان بعدما تولد موسى خباوه والديه مدة تلت شهور حيت شافو بلي هو ولد زوين وما خافوش من الامر ديال الملك,2
0,./archive/bible/audio_11_24_segment_ch19.mp3.wav,44100,بالايمان ملي كبر موسى ما قبلش يعيطو ليه الناس ولد بنت فرعون.,بالايمان ملي كبر موسى ما قبلش يعيطو ليه الناس ولد بنت فرعون,2
0,./archive/bible/audio_11_25_segment_ch19.mp3.wav,44100,وفضل باش يتعدب مع شعب الله فعوض ما يتمتع وقت قليل بالدنب.,وفضل باش يتعدب مع شعب الله فعوض ما يتمتع وقت قليل بالدنب,2
0,./archive/bible/audio_11_26_segment_ch19.mp3.wav,44100,وحسب العداب اللي غيقاسيه المسيح كنز عظيم كبر من كنوز مصر حيت عينيه كانو على الجائزة.,وحسب العداب اللي غيقاسيه المسيح كنز عظيم كبر من كنوز مصر حيت عينيه كانو على الجائزة,2
0,./archive/bible/audio_11_27_segment_ch19.mp3.wav,44100,بالايمان سمح موسى فارض مصر بلا ما يخاف من الغضب ديال الملك وبقى تابت فالراي ديالو بحال الا كان كيشوف الله اللي ما كيتشافش.,بالايمان سمح موسى فارض مصر بلا ما يخاف من الغضب ديال الملك وبقى تابت فالراي ديالو بحال الا كان كيشوف الله اللي ما كيتشافش,2
0,./archive/bible/audio_11_28_segment_ch19.mp3.wav,44100,بالايمان دار عيد الفصح ورش الدم باش ما يمسش ملاك الموت حتى بكر من شعب اسرائيل.,بالايمان دار عيد الفصح ورش الدم باش ما يمسش ملاك الموت حتى بكر من شعب اسرائيل,2
0,./archive/bible/audio_11_29_segment_ch19.mp3.wav,44100,بالايمان قطع الشعب البحر الاحمر بحال الارض اليابسة ولكن ملي بغاو المصريين يقطعوه غرقو.,بالايمان قطع الشعب البحر الاحمر بحال الارض اليابسة ولكن ملي بغاو المصريين يقطعوه غرقو,2
0,./archive/bible/audio_11_30_segment_ch19.mp3.wav,44100,بالايمان طاحو اسوار اريحا بعدما ضار عليهم الشعب مدة سبع يام.,بالايمان طاحو اسوار اريحا بعدما ضار عليهم الشعب مدة سبع يام,2
0,./archive/bible/audio_11_32_segment_ch19.mp3.wav,44100,ايوا اش يمكن نݣول كتر من هادشي راه ما عنديش الوقت باش نتكلم على جدعون وباراق وشمشون ويفتاح وداود وصموئيل والانبيا.,ايوا اش يمكن نگول كتر من هادشي راه ما عنديش الوقت باش نتكلم على جدعون وباراق وشمشون ويفتاح وداود وصموئيل والانبيا,2
0,./archive/bible/audio_11_33_segment_ch19.mp3.wav,44100,بالايمان راهم غلبو المملكات وحكمو بالحق وخداو داكشي اللي واعدهم بيه الله وسدو فام السبوع.,بالايمان راهم غلبو المملكات وحكمو بالحق وخداو داكشي اللي واعدهم بيه الله وسدو فام السبوع,2
0,./archive/bible/audio_11_34_segment_ch19.mp3.wav,44100,وطفاو العافية القوية ونجاو من الموت فالحرب كانو ضعاف وولاو قويين وولاو شداد فالحرب وغلبو بزاف ديال العسكر البرانيين.,وطفاو العافية القوية ونجاو من الموت فالحرب كانو ضعاف وولاو قويين وولاو شداد فالحرب وغلبو بزاف ديال العسكر البرانيين,2
